OTU,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus
OTU395,Bacteria,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Iamiaceae,Iamia
OTU396,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Thioalkalispiraceae,Thioalkalispira
OTU397,Bacteria,Bacteria,Actinobacteria,Rubrobacteria,Gaiellales,Gaiellaceae,Gaiella
OTU398,Bacteria,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,Conexibacter
OTU399,Bacteria,Bacteria,Chloroflexi,,,,Kouleothrix
OTU400,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmataceae,Gemmata
OTU401,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium
OTU402,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylocystis
OTU403,Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus
OTU404,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,,Competibacteraceae,Plasticicumulans
OTU405,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Pseudofulvimonas
OTU406,Bacteria,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter
OTU407,Eukaryota,Eukaryota,Ciliophora,Spirotrichea,Euplotida,Euplotidae,Euplotes
OTU408,Eukaryota,Metazoa,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Parachela
OTU409,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Acetivibrio
OTU410,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter
OTU411,Bacteria,Bacteria,Acidobacteria,Blastocatellia,,,Stenotrophobacter
OTU412,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium
OTU413,Bacteria,Bacteria,Acidobacteria,,,,Thermoanaerobaculum
OTU414,Bacteria,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Bryobacteraceae,Paludibaculum
OTU415,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Herbinix
OTU416,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Dongia
OTU417,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia
OTU418,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Ruminofilibacter
OTU419,Bacteria,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Taibaiella
OTU420,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Runella
OTU421,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,,Proteiniborus
OTU422,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Defluviitaleaceae,Defluviitalea
OTU423,Bacteria,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermodesulfobiaceae,Coprothermobacter_Thermodesulfobiaceae
OTU424,Bacteria,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Thermodesulfovibrio
OTU425,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Thermogutta
OTU426,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Chelatococcaceae,Chelatococcus
OTU427,Bacteria,Bacteria,Thermotogae,Thermotogae,Petrotogales,,Defluviitoga
OTU428,Eukaryota,Metazoa,Nematoda,Chromadorea,Rhabditida,Diplogastridae,Acrostichus_Diplogastridae
OTU429,Bacteria,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira
OTU430,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Hirschia
OTU431,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Sulfuritalea
OTU432,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Pirellula_Planctomycetaceae
OTU433,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Rhodopirellula_Planctomycetaceae
OTU434,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Rubinisphaera
OTU435,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Parvularculales,Parvularculaceae,Amphiplicatus
OTU436,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,Bauldia
OTU437,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Cucumibacter
OTU438,Bacteria,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Sediminispirochaeta
OTU439,Eukaryota,Metazoa,Nematoda,Chromadorea,Monhysterida,Monhysteridae,Diplolaimella
OTU440,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Emticicia
OTU441,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Stella
OTU442,Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Plesiocystis
OTU443,Bacteria,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea
OTU444,Archaea,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanothermobacter
OTU445,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Caldicoprobacteraceae,Caldicoprobacter
OTU446,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia
OTU447,Bacteria,Bacteria,Firmicutes,Tissierellia,Tissierellales,,Sporanaerobacter
OTU448,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Isosphaeraceae,Paludisphaera
OTU449,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Paenalcaligenes
OTU450,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Aestuariimicrobium
OTU451,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Fermentimonas
OTU452,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Hyphomonas
OTU453,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus
OTU454,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,,Chryseolinea
OTU455,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Marinoscillum
OTU456,Bacteria,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Trueperaceae,Truepera
OTU457,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Jeotgalibaca
OTU458,Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfatiglans
OTU459,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas
OTU460,Bacteria,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Aminivibrio
OTU461,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola
OTU462,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcus
OTU463,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Azonexaceae,Ferribacterium
OTU464,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
OTU465,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,,Diutina
OTU466,Eukaryota,Metazoa,Rotifera,Bdelloidea,Adinetida,Adinetidae,Adineta
OTU467,Eukaryota,Metazoa,Rotifera,Bdelloidea,Philodinida,Philodinidae,Philodina
OTU468,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Leptothrix
OTU469,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas
OTU470,Bacteria,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus
OTU471,Eukaryota,Eukaryota,,,,Vannellidae,Vannella
OTU472,Eukaryota,Eukaryota,,Spirotrichea,Euplotida,Aspidiscidae,Aspidisca
OTU473,Eukaryota,Eukaryota,Euglenida,,Sphenomonadales,Sphenomonadidae,Petalomonas_Sphenomonadidae
OTU474,Bacteria,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Ilumatobacter
OTU475,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmataceae,Fimbriiglobus
OTU476,Eukaryota,Eukaryota,,,Kinetoplastida,Bodonidae,Bodo
OTU477,Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Vorticellidae,Pseudovorticella
OTU478,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Prolixibacteraceae,Meniscus
OTU479,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Methyloversatilis
OTU480,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Hahella
OTU481,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Dietziaceae,Dietzia
OTU482,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium
OTU483,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Dethiobacter
OTU484,Bacteria,Bacteria,Firmicutes,Tissierellia,,,Tepidimicrobium
OTU485,Eukaryota,Metazoa,Nematoda,Chromadorea,Rhabditida,Diploscapteridae,Diploscapter_Diploscapteridae
OTU486,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Modestobacter
OTU487,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella
OTU488,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus
OTU489,Eukaryota,Eukaryota,,,,,Blastocystis
OTU490,Eukaryota,Eukaryota,,,,,Ptolemeba
OTU491,Eukaryota,Eukaryota,,,,,Rhizomastix
OTU492,Eukaryota,Eukaryota,,,,Vannellidae,Platyamoeba
OTU493,Eukaryota,Eukaryota,,,Kinetoplastida,Ichthyobodonidae,Ichthyobodo
OTU494,Eukaryota,Eukaryota,,,Longamoebia,Acanthamoebidae,Acanthamoeba
OTU495,Eukaryota,Eukaryota,,,Physariida,Physaraceae,Physarella
OTU496,Eukaryota,Eukaryota,,,Tritrichomonadida,Dientamoebidae,Dientamoeba
OTU497,Eukaryota,Eukaryota,,Armophorea,Armophorida,Metopidae,Brachonella
OTU498,Eukaryota,Eukaryota,,Heterolobosea,Schizopyrenida,Vahlkampfiidae,Tetramitus
OTU499,Eukaryota,Eukaryota,,Litostomatea,Vestibuliferida,Trimyemidae,Trimyema
OTU500,Eukaryota,Eukaryota,Euglenida,,Euglenales,Euglenaceae,Euglena
OTU501,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Brettanomyces
OTU502,Eukaryota,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia
OTU503,Eukaryota,Metazoa,Annelida,Clitellata,Haplotaxida,Aeolosomatidae,Aeolosoma
OTU504,Eukaryota,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Prototheca
OTU505,Archaea,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanomethylovorans
OTU506,Bacteria,Bacteria,Acidobacteria,Blastocatellia,,,Blastocatella
OTU507,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Phycicoccus
OTU508,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides
OTU509,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia
OTU510,Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas
OTU511,Bacteria,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Lacibacter
OTU512,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Mariniradius
OTU513,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Leadbetterella
OTU514,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Persicitalea
OTU515,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Crocinitomicaceae,Fluviicola
OTU516,Bacteria,Bacteria,Bacteroidetes,Saprospiria,Saprospirales,Haliscomenobacteraceae,Phaeodactylibacter
OTU517,Bacteria,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea
OTU518,Bacteria,Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,Litorilinea
OTU519,Bacteria,Bacteria,Chloroflexi,Thermomicrobia,Sphaerobacterales,Sphaerobacteraceae,Sphaerobacter
OTU520,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,,Intestinimonas
OTU521,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XII._Incertae_Sedis,Acidaminobacter
OTU522,Bacteria,Bacteria,Firmicutes,Tissierellia,Tissierellales,Tissierellaceae,Soehngenia
OTU523,Bacteria,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
OTU524,Bacteria,Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,Tepidisphaera
OTU525,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Blastopirellula
OTU526,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomicrobium
OTU527,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Schlesneria
OTU528,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Pseudochelatococcus
OTU529,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus
OTU530,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Labrenzia
OTU531,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Constrictibacter
OTU532,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingoaurantiacus
OTU533,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,,,Chitinivorax
OTU534,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Rivibacter
OTU535,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Extensimonas
OTU536,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Thiobacillaceae,Thiobacillus
OTU537,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azospira
OTU538,Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Sorangium
OTU539,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter
OTU540,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomagnum
OTU541,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Aquimonas
OTU542,Bacteria,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Brevifollis
OTU543,Bacteria,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseimicrobium
OTU544,Eukaryota,Eukaryota,,,Bicosoecida,Bicosoecidae,Bicosoeca
OTU545,Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Vaginicolidae,Vaginicola
OTU546,Eukaryota,Eukaryota,,Phyllopharyngea,Dysteriida,Dysteriidae,Dysteria
OTU547,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter
OTU548,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Brooklawnia
OTU549,Bacteria,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Sediminibacterium
OTU550,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Cytophaga
OTU551,Bacteria,Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,Caldilinea
OTU552,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
OTU553,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Moryella
OTU554,Bacteria,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalitalea
OTU555,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Isosphaeraceae,Singulisphaera
OTU556,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes
OTU557,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Cereibacter
OTU558,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Polymorphobacter
OTU559,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sandarakinorhabdus
OTU560,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
OTU561,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Caenimonas
OTU562,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Macromonas
OTU563,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas
OTU564,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Formivibrio
OTU565,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Vogesella
OTU566,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Georgfuchsia
OTU567,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Sterolibacterium
OTU568,Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter
OTU569,Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Labilitrichaceae,Labilithrix
OTU570,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Lamprocystis
OTU571,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,,Plesiomonas
OTU572,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Fluviicoccus
OTU573,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Perlucidibaca
OTU574,Bacteria,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Cephaloticoccus
OTU575,Eukaryota,Eukaryota,,,,,Copromyxa
OTU576,Eukaryota,Eukaryota,,,Kinetoplastida,Bodonidae,Procryptobia
OTU577,Eukaryota,Eukaryota,,Ichthyosporea,Ichthyophonida,,Anurofeca
OTU578,Eukaryota,Eukaryota,,Litostomatea,Pleurostomatida,Amphileptidae,Hemiophrys
OTU579,Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Operculariidae,Opercularia
OTU580,Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Opisthonectidae,Opisthonecta
OTU581,Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Vorticellidae,Epicarchesium
OTU582,Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Vorticellidae,Vorticella
OTU583,Eukaryota,Eukaryota,,Phyllopharyngea,Chlamydodontida,Chilodonellidae,Phascolodon
OTU584,Eukaryota,Eukaryota,,Phyllopharyngea,Chlamydodontida,Chilodonellidae,Pseudochilodonopsis
OTU585,Eukaryota,Eukaryota,,Phyllopharyngea,Dysteriida,Dysteriidae,Trochilia
OTU586,Eukaryota,Eukaryota,,Phyllopharyngea,Endogenida,Acinetidae,Acineta
OTU587,Eukaryota,Metazoa,Annelida,Clitellata,Haplotaxida,Enchytraeidae,Enchytraeus
OTU588,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Cryptanaerobacter
OTU589,Bacteria,Bacteria,Firmicutes,Negativicutes,,,Quinella
OTU590,Bacteria,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Sporomusa
OTU591,Bacteria,Bacteria,Acidobacteria,Blastocatellia,Blastocatellales,Blastocatellaceae,Stenotrophobacter_Blastocatellaceae
OTU592,Bacteria,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Kouleothrix_Roseiflexaceae
OTU593,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Tumebacillus
OTU594,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
OTU595,Bacteria,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium
OTU596,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellula_Pirellulaceae
OTU597,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Rhodopirellula_Pirellulaceae
OTU598,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Rhodovastum
OTU599,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halioglobus
OTU600,Bacteria,Bacteria,Tenericutes,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Anaeroplasma
